Date,Close,High,Low,Open,Volume,Month_Change,Month_Volatile,Yearly_Change,Symbol
,20MICRONS.NS,20MICRONS.NS,20MICRONS.NS,20MICRONS.NS,20MICRONS.NS,,,,
2024-05-01,365.28,399.59,352.14,369.32,728207,-1.09,13.47,18.04,ASAHISONG.NS
2024-06-01,453.84,465.53,349.64,381.61,1975209,18.93,33.15,36.96,ASAHISONG.NS
2024-07-01,551.94,583.21,390.6,466.53,2428326,18.31,49.31,55.27,ASAHISONG.NS
2024-08-01,500.54,588.35,491.5,547.44,758196,-8.57,19.7,46.7,ASAHISONG.NS
2024-09-01,447.59,541.45,429.61,511.48,156630,-12.49,26.03,34.21,ASAHISONG.NS
2024-10-01,427.75,489.0,392.65,452.95,136584,-5.56,24.54,28.65,ASAHISONG.NS
2024-11-01,382.15,467.0,351.7,420.0,83079,-9.01,32.78,19.64,ASAHISONG.NS
2024-12-01,369.9,437.0,360.05,390.0,165153,-5.15,21.37,14.48,ASAHISONG.NS
2024-01-01,466.9,518.45,402.35,421.6,2803993,10.74,28.86,10.74,ASAL.NS
2024-02-01,575.35,720.0,440.55,470.0,5522433,22.41,63.43,33.16,ASAL.NS
2024-03-01,573.95,699.6,533.0,579.3,1382993,-0.92,31.26,32.24,ASAL.NS
2024-04-01,823.05,903.8,582.55,582.9,6304715,41.2,55.15,73.44,ASAL.NS
2024-05-01,866.4,956.4,804.15,823.05,4225747,5.27,18.93,78.7,ASAL.NS
2024-06-01,1025.95,1078.95,714.1,894.9,3609350,14.64,51.09,93.35,ASAL.NS
2024-07-01,1000.55,1094.55,863.1,1032.6,1524449,-3.1,26.82,90.24,ASAL.NS
2024-08-01,831.7,1069.9,801.0,1007.8,1716568,-17.47,33.57,72.77,ASAL.NS
2024-09-01,787.4,862.3,736.05,832.3,864851,-5.39,17.15,67.37,ASAL.NS
2024-10-01,693.4,804.0,632.35,791.0,753432,-12.34,27.14,55.04,ASAL.NS
2024-11-01,683.0,728.8,618.0,699.8,288997,-2.4,17.93,52.63,ASAL.NS
2024-12-01,667.5,819.6,665.0,690.0,642490,-3.26,23.25,49.37,ASAL.NS
2024-01-01,486.37,528.21,474.85,486.62,2104594,-0.05,11.24,-0.05,ASALCBR.NS
2024-02-01,535.29,593.44,396.96,487.72,3516905,9.75,49.5,9.7,ASALCBR.NS
2024-03-01,470.86,565.51,456.8,537.59,1195018,-12.41,23.8,-2.71,ASALCBR.NS
2024-04-01,553.64,567.26,470.81,470.86,1502332,17.58,20.49,14.87,ASALCBR.NS
2024-05-01,545.96,635.53,502.03,553.64,3291249,-1.39,26.59,13.48,ASALCBR.NS
2024-06-01,664.3,741.75,484.28,552.55,3834649,20.22,53.17,33.71,ASALCBR.NS
2024-07-01,830.22,861.73,646.15,664.35,3028879,24.97,33.36,58.67,ASALCBR.NS
2024-08-01,897.1,941.95,746.1,836.8,2378901,7.21,26.25,65.88,ASALCBR.NS
2024-09-01,947.45,1037.4,877.5,908.7,2305766,4.26,18.22,70.14,ASALCBR.NS
2024-10-01,921.8,996.0,815.0,945.0,1107919,-2.46,22.21,67.69,ASALCBR.NS
2024-11-01,956.55,979.4,834.65,930.0,707704,2.85,17.34,70.54,ASALCBR.NS
2024-12-01,1079.45,1149.85,951.0,956.55,1456773,12.85,20.91,83.39,ASALCBR.NS
2024-01-01,419.3,454.3,405.65,414.0,3602139,1.28,11.99,1.28,ASHAPURMIN.NS
2024-02-01,397.15,430.0,351.0,421.5,4008350,-5.78,22.51,-4.5,ASHAPURMIN.NS
2024-03-01,375.95,405.45,302.9,399.9,3191107,-5.99,33.86,-10.49,ASHAPURMIN.NS
2024-04-01,332.75,394.25,325.95,375.95,2505472,-11.49,20.95,-21.98,ASHAPURMIN.NS
2024-05-01,352.95,368.95,303.9,332.75,3712174,6.07,21.41,-15.91,ASHAPURMIN.NS
2024-06-01,406.1,453.35,316.85,366.0,5985691,10.96,43.08,-4.95,ASHAPURMIN.NS
2024-07-01,369.25,442.75,335.8,409.8,4917366,-9.9,31.85,-14.84,ASHAPURMIN.NS
2024-08-01,339.0,377.0,321.1,370.0,6400491,-8.38,17.41,-23.22,ASHAPURMIN.NS
2024-09-01,300.95,342.8,289.1,340.0,6331814,-11.49,18.57,-34.71,ASHAPURMIN.NS
2024-10-01,237.55,339.75,200.45,302.45,16726012,-21.46,69.49,-56.17,ASHAPURMIN.NS
2024-11-01,354.46,360.0,226.41,238.69,8419871,48.5,59.0,-7.66,ASHAPURMIN.NS
2024-12-01,399.0,472.05,355.4,356.0,11032092,12.08,32.82,4.41,ASHAPURMIN.NS
2024-01-01,307.72,329.23,266.85,270.73,8386140,13.66,23.38,13.66,ASHIANA.NS
2024-02-01,308.22,342.57,287.01,308.72,4658916,-0.16,19.36,13.5,ASHIANA.NS
2024-03-01,272.77,318.63,267.85,302.7,1656191,-9.89,18.96,3.61,ASHIANA.NS
2024-04-01,370.55,397.39,275.96,275.96,12146889,34.28,44.0,37.89,ASHIANA.NS
2024-05-01,345.56,388.33,338.89,370.55,2166891,-6.74,14.59,31.15,ASHIANA.NS
2024-06-01,418.25,466.99,312.7,356.02,4660468,17.48,49.34,48.63,ASHIANA.NS
2024-07-01,395.2,449.41,375.68,418.7,2955435,-5.61,19.63,43.01,ASHIANA.NS
2024-08-01,330.77,398.28,324.55,393.6,2187323,-15.96,22.72,27.05,ASHIANA.NS
2024-09-01,326.74,374.34,312.11,331.07,2182971,-1.31,19.94,25.74,ASHIANA.NS
2024-10-01,311.75,329.95,290.35,329.25,1843491,-5.32,13.64,20.43,ASHIANA.NS
2024-11-01,315.7,329.0,291.55,316.15,1339254,-0.14,12.85,20.28,ASHIANA.NS
2024-12-01,339.0,359.75,306.6,319.0,2210014,6.27,17.34,26.55,ASHIANA.NS
2024-01-01,20.2,22.8,16.9,17.45,34426185,15.76,34.91,15.76,ASHIMASYN.NS
2024-02-01,21.25,26.15,19.4,20.2,36610785,5.2,34.79,20.96,ASHIMASYN.NS
2024-03-01,18.0,22.95,17.8,21.25,12611670,-15.29,28.93,5.66,ASHIMASYN.NS
2024-04-01,22.35,23.6,17.75,18.1,13091774,23.48,32.96,29.14,ASHIMASYN.NS
2024-05-01,30.7,35.6,19.0,22.35,69851598,37.36,87.37,66.5,ASHIMASYN.NS
2024-06-01,44.86,45.09,26.0,33.15,45683030,35.32,73.42,101.83,ASHIMASYN.NS
2024-07-01,43.63,51.6,39.67,47.0,38953012,-7.17,30.07,94.66,ASHIMASYN.NS
2024-08-01,34.68,45.8,32.38,43.99,12976299,-21.16,41.45,73.49,ASHIMASYN.NS
2024-09-01,34.25,35.41,30.86,33.98,1816700,0.79,14.74,74.29,ASHIMASYN.NS
2024-10-01,31.75,38.5,29.09,35.96,3162297,-11.71,32.35,62.58,ASHIMASYN.NS
2024-11-01,34.14,36.56,29.65,32.0,3387150,6.69,23.31,69.27,ASHIMASYN.NS
2024-12-01,35.04,38.28,33.51,34.5,2093912,1.57,14.23,70.83,ASHIMASYN.NS
2024-01-01,182.15,184.0,135.1,139.25,111375734,30.81,36.2,30.81,ASHOKA.NS
2024-02-01,186.3,195.5,158.15,183.65,62501494,1.44,23.62,32.25,ASHOKA.NS
2024-03-01,156.6,192.5,140.9,187.5,36049721,-16.48,36.62,15.77,ASHOKA.NS
2024-04-01,174.8,180.8,149.05,155.65,29403229,12.3,21.3,28.07,ASHOKA.NS
2024-05-01,183.35,197.5,161.6,174.8,36134609,4.89,22.22,32.97,ASHOKA.NS
2024-06-01,224.56,249.0,163.0,199.0,97680124,12.84,52.76,45.81,ASHOKA.NS
2024-07-01,255.4,271.9,209.03,224.56,44795734,13.73,30.08,59.54,ASHOKA.NS
2024-08-01,233.5,259.85,227.5,256.0,26783464,-8.79,14.22,50.75,ASHOKA.NS
2024-09-01,228.62,284.74,226.05,234.1,55511497,-2.34,25.96,48.41,ASHOKA.NS
2024-10-01,239.59,272.25,211.01,230.2,54938090,4.08,29.02,52.49,ASHOKA.NS
2024-11-01,249.47,250.9,223.05,242.01,42733144,3.08,12.49,55.57,ASHOKA.NS
2024-12-01,287.9,310.4,249.02,252.0,57266275,14.25,24.65,69.82,ASHOKA.NS
2024-01-01,26.85,35.7,24.05,35.2,2335038,-23.72,48.44,-23.72,ASHOKAMET.NS
2024-02-01,23.95,28.0,22.3,28.0,2262414,-14.46,25.56,-38.19,ASHOKAMET.NS
2024-03-01,18.05,27.8,17.0,25.1,3788623,-28.09,63.53,-66.27,ASHOKAMET.NS
2024-04-01,18.75,21.7,18.05,18.5,359378,1.35,20.22,-64.92,ASHOKAMET.NS
2024-05-01,24.35,24.35,18.0,18.75,4346847,29.87,35.28,-35.06,ASHOKAMET.NS
2024-06-01,20.05,25.55,18.79,25.0,10028499,-19.8,35.98,-54.86,ASHOKAMET.NS
2024-07-01,20.25,21.45,19.01,20.49,1994001,-1.17,12.84,-56.03,ASHOKAMET.NS
2024-08-01,20.06,21.5,18.25,20.4,1948547,-1.67,17.81,-57.69,ASHOKAMET.NS
2024-09-01,20.83,21.55,19.05,20.39,1569154,2.16,13.12,-55.54,ASHOKAMET.NS
2024-10-01,27.6,35.25,19.27,21.18,20487580,30.31,82.93,-25.22,ASHOKAMET.NS
2024-11-01,24.37,29.0,22.34,28.59,636963,-14.76,29.81,-39.98,ASHOKAMET.NS
2024-12-01,23.37,25.7,22.5,23.88,882083,-2.14,14.22,-42.12,ASHOKAMET.NS
2024-01-01,169.41,182.61,161.52,175.77,297791250,-3.62,13.06,-3.62,ASHOKLEY.NS
2024-02-01,163.64,179.96,160.26,170.67,417660286,-4.12,12.29,-7.74,ASHOKLEY.NS
2024-03-01,164.94,167.54,151.74,164.7,238281102,0.15,10.41,-7.59,ASHOKLEY.NS
2024-04-01,185.55,187.09,160.12,166.62,377172844,11.36,16.84,3.77,ASHOKLEY.NS
2024-05-01,221.97,228.7,188.32,190.9,491594854,16.28,21.44,20.05,ASHOKLEY.NS
2024-06-01,239.69,243.44,190.26,232.87,292561815,2.93,27.95,22.97,ASHOKLEY.NS
2024-07-01,254.76,256.65,217.36,239.7,310990496,6.28,18.08,29.26,ASHOKLEY.NS
2024-08-01,254.12,262.25,237.82,256.1,197740939,-0.77,10.27,28.48,ASHOKLEY.NS
2024-09-01,233.26,255.76,230.93,255.76,161168639,-8.8,10.75,19.69,ASHOKLEY.NS
2024-10-01,206.29,239.99,204.31,233.76,221984371,-11.75,17.46,7.93,ASHOKLEY.NS
2024-11-01,229.97,234.91,200.17,207.88,169527776,10.63,17.36,18.56,ASHOKLEY.NS
2024-12-01,217.5,236.61,215.7,229.5,101481168,-5.23,9.69,13.33,ASHOKLEY.NS
2024-01-01,311.5,344.25,257.9,265.3,1735260,17.41,33.48,17.41,ASIANENE.NS
2024-02-01,296.55,335.95,280.55,312.0,1315229,-4.95,19.75,12.46,ASIANENE.NS
2024-03-01,271.2,303.05,230.25,296.0,1102302,-8.38,31.62,4.08,ASIANENE.NS
2024-04-01,287.3,305.25,265.0,280.0,705443,2.61,15.19,6.69,ASIANENE.NS
2024-05-01,278.05,331.7,266.75,287.3,1916586,-3.22,24.35,3.47,ASIANENE.NS
2024-06-01,308.55,324.75,248.25,288.4,3524315,6.99,30.82,10.46,ASIANENE.NS
2024-07-01,331.2,367.0,306.55,314.45,3158765,5.33,19.72,15.79,ASIANENE.NS
2024-08-01,408.75,444.15,281.0,336.2,8499665,21.58,58.06,37.36,ASIANENE.NS
2024-09-01,363.4,436.5,343.35,409.8,4191638,-11.32,27.13,26.04,ASIANENE.NS
2024-10-01,347.4,404.7,310.1,363.95,1936458,-4.55,30.51,21.49,ASIANENE.NS
2024-11-01,339.35,375.85,308.0,356.85,2413315,-4.9,22.03,16.59,ASIANENE.NS
2024-12-01,384.45,409.85,327.0,339.95,6194157,13.09,25.34,29.68,ASIANENE.NS
2024-01-01,184.0,230.3,181.0,230.3,62271,-20.1,27.24,-20.1,ASIANHOTNR.NS
2024-02-01,130.25,185.0,130.0,184.0,307638,-29.21,42.31,-49.32,ASIANHOTNR.NS
2024-03-01,132.0,135.2,108.85,130.45,506826,1.19,24.21,-48.13,ASIANHOTNR.NS
2024-04-01,145.05,153.3,134.6,134.6,319288,7.76,13.89,-40.36,ASIANHOTNR.NS
2024-05-01,138.05,146.4,134.2,145.05,91128,-4.83,9.09,-45.19,ASIANHOTNR.NS
2024-06-01,138.17,144.55,130.1,140.0,29386,-1.31,11.11,-46.5,ASIANHOTNR.NS
2024-07-01,201.07,213.12,136.0,140.8,206179,42.81,56.71,-3.69,ASIANHOTNR.NS
2024-08-01,185.25,209.9,164.32,201.0,106311,-7.84,27.74,-11.53,ASIANHOTNR.NS
2024-09-01,196.87,196.87,165.4,177.7,54318,10.79,19.03,-0.74,ASIANHOTNR.NS
2024-10-01,195.51,236.8,173.0,206.71,197504,-5.42,36.88,-6.16,ASIANHOTNR.NS
2024-11-01,200.04,210.0,182.0,196.4,70466,1.85,15.38,-4.3,ASIANHOTNR.NS
2024-12-01,218.72,231.56,185.65,207.39,225116,5.46,24.73,1.16,ASIANHOTNR.NS
2024-01-01,2924.49,3373.32,2906.89,3364.62,24098927,-13.08,16.05,-13.08,ASIANPAINT.NS
2024-02-01,2790.08,3000.77,2745.43,2927.61,31586526,-4.7,9.3,-17.78,ASIANPAINT.NS
2024-03-01,2814.65,2867.2,2746.42,2800.95,21368906,0.49,4.4,-17.29,ASIANPAINT.NS
2024-04-01,2843.47,2910.06,2734.95,2828.69,20285504,0.52,6.4,-16.77,ASIANPAINT.NS
2024-05-01,2848.71,2963.2,2639.99,2843.47,32374118,0.18,12.24,-16.58,ASIANPAINT.NS
2024-06-01,2884.15,2993.16,2744.45,2916.73,24996770,-1.12,9.06,-17.7,ASIANPAINT.NS
2024-07-01,3079.17,3092.7,2837.14,2884.36,38749558,6.75,9.01,-10.95,ASIANPAINT.NS
2024-08-01,3121.45,3198.17,2960.92,3082.72,23138941,1.26,8.01,-9.69,ASIANPAINT.NS
2024-09-01,3323.4,3389.09,3134.23,3142.61,24869290,5.75,8.13,-3.94,ASIANPAINT.NS
2024-10-01,2930.63,3323.25,2914.01,3311.32,20203893,-11.5,14.04,-15.43,ASIANPAINT.NS
2024-11-01,2475.36,2960.68,2418.8,2952.94,35976547,-16.17,22.4,-31.61,ASIANPAINT.NS
2024-12-01,2280.0,2494.0,2265.35,2479.6,25050446,-8.05,10.09,-39.66,ASIANPAINT.NS
2024-01-01,70.75,78.4,70.45,76.25,29681729,-7.21,11.28,-7.21,ASIANTILES.NS
2024-02-01,64.9,71.15,62.25,71.0,23499452,-8.59,14.3,-15.8,ASIANTILES.NS
2024-03-01,57.15,66.15,51.0,65.0,21827968,-12.08,29.71,-27.88,ASIANTILES.NS
2024-04-01,63.0,65.5,58.0,58.0,11107119,8.62,12.93,-19.26,ASIANTILES.NS
2024-05-01,58.25,66.1,56.55,63.0,12429364,-7.54,16.89,-26.8,ASIANTILES.NS
2024-06-01,72.04,81.65,51.0,59.35,48527058,21.38,60.1,-5.42,ASIANTILES.NS
2024-07-01,84.41,86.7,70.37,72.09,50970596,17.09,23.21,11.67,ASIANTILES.NS
2024-08-01,89.67,98.2,72.09,84.97,93692815,5.53,36.22,17.2,ASIANTILES.NS
2024-09-01,86.65,92.0,81.61,89.0,34678749,-2.64,12.73,14.56,ASIANTILES.NS
2024-10-01,68.99,87.51,64.74,86.87,17607325,-20.58,35.17,-6.02,ASIANTILES.NS
2024-11-01,69.32,78.95,64.8,69.39,12880760,-0.1,21.84,-6.12,ASIANTILES.NS
2024-12-01,67.93,77.39,67.65,69.0,15530040,-1.55,14.4,-7.67,ASIANTILES.NS
2024-01-01,300.3,311.22,280.35,289.63,7275053,3.68,11.01,3.68,ASKAUTOLTD.NS
2024-02-01,291.82,333.72,285.49,302.89,13098905,-3.65,16.89,0.03,ASKAUTOLTD.NS
2024-03-01,283.89,298.95,239.5,293.91,5871508,-3.41,24.82,-3.38,ASKAUTOLTD.NS
2024-04-01,308.68,327.08,275.31,283.94,6298510,8.71,18.8,5.33,ASKAUTOLTD.NS
2024-05-01,299.55,333.76,289.13,313.72,5889332,-4.52,15.44,0.82,ASKAUTOLTD.NS
2024-06-01,361.74,370.87,283.64,307.23,10074660,17.74,30.75,18.56,ASKAUTOLTD.NS
2024-07-01,395.66,432.72,353.72,363.04,8641555,8.99,22.33,27.54,ASKAUTOLTD.NS
2024-08-01,460.45,473.62,369.63,401.0,7280945,14.83,28.13,42.37,ASKAUTOLTD.NS
2024-09-01,439.1,485.3,433.1,460.0,8730502,-4.54,12.05,37.83,ASKAUTOLTD.NS
2024-10-01,441.3,442.3,382.9,439.7,7420518,0.36,15.51,38.19,ASKAUTOLTD.NS
2024-11-01,454.95,462.0,403.0,443.5,4062184,2.58,14.64,40.77,ASKAUTOLTD.NS
2024-12-01,469.0,508.95,445.05,450.1,5848879,4.2,14.36,44.97,ASKAUTOLTD.NS
2024-01-01,25.6,25.6,17.2,17.2,813060,48.84,48.84,48.84,ASMS.NS
2024-02-01,23.15,28.75,23.15,26.1,1976454,-11.3,24.19,37.53,ASMS.NS
2024-03-01,17.9,22.7,16.65,22.7,1166815,-21.15,36.34,16.39,ASMS.NS
2024-04-01,24.05,25.55,18.25,18.25,1403911,31.78,40.0,48.17,ASMS.NS
2024-05-01,20.15,25.35,20.15,23.6,1753284,-14.62,25.81,33.55,ASMS.NS
2024-06-01,19.96,20.5,17.17,20.35,2962235,-1.92,19.39,31.63,ASMS.NS
2024-07-01,21.98,22.75,19.96,20.35,64643947,8.01,13.98,39.64,ASMS.NS
2024-08-01,17.6,22.4,15.67,22.15,41186888,-20.54,42.95,19.1,ASMS.NS
2024-09-01,19.82,24.6,16.4,17.9,17946758,10.73,50.0,29.83,ASMS.NS
2024-10-01,20.38,25.8,19.35,19.8,12895116,2.93,33.33,32.76,ASMS.NS
2024-11-01,19.38,21.91,17.91,20.49,5117564,-5.42,22.33,27.34,ASMS.NS
2024-12-01,18.49,21.96,18.32,19.3,4916297,-4.2,19.87,23.14,ASMS.NS
2024-01-01,298.41,351.87,238.47,248.03,1211527,20.31,47.55,20.31,ASPINWALL.NS
2024-02-01,248.62,342.96,246.02,298.65,608769,-16.75,39.4,3.56,ASPINWALL.NS
2024-03-01,246.61,295.03,225.43,253.86,872079,-2.86,30.87,0.7,ASPINWALL.NS
2024-04-01,274.64,308.75,248.03,249.94,340852,9.88,24.48,10.59,ASPINWALL.NS
2024-05-01,255.87,285.22,252.73,272.97,174691,-6.26,12.86,4.32,ASPINWALL.NS
2024-06-01,269.05,302.67,219.26,256.8,323673,4.77,38.04,9.09,ASPINWALL.NS
2024-07-01,289.44,309.63,261.46,270.13,554364,7.15,18.42,16.24,ASPINWALL.NS
2024-08-01,295.65,319.0,271.5,292.8,857055,0.97,17.5,17.21,ASPINWALL.NS
2024-09-01,287.15,313.3,284.2,297.2,341927,-3.38,10.24,13.83,ASPINWALL.NS
2024-10-01,284.1,295.9,260.05,288.7,139110,-1.59,13.79,12.24,ASPINWALL.NS
2024-11-01,281.55,295.0,263.0,288.95,173499,-2.56,12.17,9.68,ASPINWALL.NS
2024-12-01,299.0,329.5,278.2,281.8,585549,6.1,18.44,15.78,ASPINWALL.NS
2024-01-01,967.45,1124.45,945.0,1100.75,1151938,-12.11,18.99,-12.11,ASTEC.NS
2024-02-01,889.75,980.0,825.05,980.0,1100688,-9.21,18.78,-21.32,ASTEC.NS
2024-03-01,1067.45,1147.0,889.55,898.75,1685193,18.77,28.94,-2.55,ASTEC.NS
2024-04-01,1284.4,1336.0,1065.6,1067.5,1483820,20.32,25.38,17.77,ASTEC.NS
2024-05-01,1095.8,1406.6,1075.0,1284.4,1113573,-14.68,30.85,3.09,ASTEC.NS
2024-06-01,1301.4,1385.0,1031.0,1120.0,2046979,16.2,34.34,19.28,ASTEC.NS
2024-07-01,1206.8,1474.4,1180.6,1301.4,1749458,-7.27,24.89,12.01,ASTEC.NS
2024-08-01,1204.6,1305.0,1130.1,1210.0,684678,-0.45,15.48,11.57,ASTEC.NS
2024-09-01,1187.55,1333.5,1175.55,1210.65,939643,-1.91,13.44,9.66,ASTEC.NS
2024-10-01,1086.85,1196.3,1022.0,1187.0,952348,-8.44,17.05,1.22,ASTEC.NS
2024-11-01,1068.4,1175.0,1049.95,1095.05,460767,-2.43,11.91,-1.21,ASTEC.NS
2024-12-01,1080.1,1112.0,1050.05,1069.9,292917,0.95,5.9,-0.26,ASTEC.NS
2024-01-01,339.2,344.6,301.92,315.6,14784299,7.48,14.14,7.48,ASTERDM.NS
2024-02-01,361.23,380.01,323.91,340.7,16010278,6.03,17.32,13.5,ASTERDM.NS
2024-03-01,313.65,363.8,308.2,363.61,17666613,-13.74,18.04,-0.24,ASTERDM.NS
2024-04-01,266.79,427.59,265.29,313.84,91222707,-14.99,61.18,-15.23,ASTERDM.NS
2024-05-01,362.14,381.09,336.31,346.41,29298424,4.54,13.32,-10.69,ASTERDM.NS
2024-06-01,344.92,385.77,309.55,371.04,52056254,-7.04,24.62,-17.73,ASTERDM.NS
2024-07-01,345.32,352.19,313.93,346.17,27320966,-0.25,12.19,-17.97,ASTERDM.NS
2024-08-01,404.67,415.42,353.13,360.69,48764916,12.19,17.64,-5.78,ASTERDM.NS
2024-09-01,415.1,439.0,398.75,408.0,19064965,1.74,10.09,-4.04,ASTERDM.NS
2024-10-01,444.6,464.0,396.2,415.0,42288188,7.13,17.11,3.09,ASTERDM.NS
2024-11-01,499.95,510.0,426.0,446.25,30147145,12.03,19.72,15.13,ASTERDM.NS
2024-12-01,485.6,524.65,472.3,507.5,24676249,-4.32,11.08,10.81,ASTERDM.NS
2024-01-01,1826.6,1909.98,1736.39,1905.04,13159208,-4.12,10.0,-4.12,ASTRAL.NS
2024-02-01,2064.81,2130.12,1816.23,1830.2,18263879,12.82,17.28,8.7,ASTRAL.NS
2024-03-01,1987.12,2139.35,1874.7,2082.17,13355945,-4.56,14.12,4.14,ASTRAL.NS
2024-04-01,2113.71,2144.94,1932.04,1994.06,9120769,6.0,11.02,10.14,ASTRAL.NS
2024-05-01,2092.5,2347.12,2026.84,2113.71,17303642,-1.0,15.8,9.13,ASTRAL.NS
2024-06-01,2375.86,2447.91,1927.39,2143.55,13083093,10.84,27.01,19.97,ASTRAL.NS
2024-07-01,2184.21,2448.91,2159.51,2375.06,9503340,-8.04,13.4,11.94,ASTRAL.NS
2024-08-01,1915.37,2204.42,1855.14,2200.43,13953482,-12.95,18.83,-1.02,ASTRAL.NS
2024-09-01,1987.83,2036.18,1873.37,1932.97,10016748,2.84,8.69,1.82,ASTRAL.NS
2024-10-01,1768.82,1999.96,1731.85,1988.27,11091375,-11.04,15.48,-9.22,ASTRAL.NS
2024-11-01,1788.95,1848.4,1694.03,1782.25,11285020,0.38,9.11,-8.84,ASTRAL.NS
2024-12-01,1730.0,1867.0,1727.75,1790.0,5953655,-3.35,8.06,-12.19,ASTRAL.NS
2024-01-01,575.54,615.85,535.78,602.53,6534725,-4.48,14.94,-4.48,ASTRAMICRO.NS
2024-02-01,615.9,692.43,570.7,573.7,10258753,7.36,21.33,2.88,ASTRAMICRO.NS
2024-03-01,595.1,641.54,508.94,616.6,6276585,-3.49,26.05,-0.61,ASTRAMICRO.NS
2024-04-01,695.52,727.6,603.33,603.33,7826542,15.28,20.6,14.67,ASTRAMICRO.NS
2024-05-01,863.79,912.58,630.67,695.52,19303284,24.19,44.7,38.86,ASTRAMICRO.NS
2024-06-01,947.1,1056.6,695.87,912.92,19356623,3.74,51.84,42.61,ASTRAMICRO.NS
2024-07-01,892.07,976.28,855.11,945.85,13389818,-5.69,14.17,36.92,ASTRAMICRO.NS
2024-08-01,902.55,907.94,804.67,892.22,7628433,1.16,12.83,38.08,ASTRAMICRO.NS
2024-09-01,840.5,943.0,827.0,910.9,7956146,-7.73,14.03,30.35,ASTRAMICRO.NS
2024-10-01,791.55,884.9,718.1,844.75,4994194,-6.3,23.23,24.05,ASTRAMICRO.NS
2024-11-01,799.55,823.0,733.15,810.0,3550959,-1.29,12.26,22.76,ASTRAMICRO.NS
2024-12-01,795.05,868.95,785.0,800.05,5181185,-0.62,10.69,22.14,ASTRAMICRO.NS
2024-01-01,6594.32,6848.86,5481.48,5481.48,739606,20.3,24.95,20.3,ASTRAZEN.NS
2024-02-01,5497.98,7196.64,5210.85,6594.32,517051,-16.63,38.11,3.68,ASTRAZEN.NS
2024-03-01,5310.51,5524.29,4768.89,5502.66,274738,-3.49,15.84,0.18,ASTRAZEN.NS
2024-04-01,5317.34,5577.01,5022.04,5238.6,462879,1.5,11.05,1.69,ASTRAZEN.NS
2024-05-01,6158.45,6674.45,4783.99,5317.34,655004,15.82,39.52,17.51,ASTRAZEN.NS
2024-06-01,6229.71,6975.44,5449.64,6357.52,206030,-2.01,28.0,15.5,ASTRAZEN.NS
2024-07-01,7012.76,7546.71,6129.3,6204.04,1301252,13.04,23.13,28.53,ASTRAZEN.NS
2024-08-01,6586.65,7250.05,6464.65,7108.05,311133,-7.34,12.15,21.2,ASTRAZEN.NS
2024-09-01,7970.05,8137.5,6367.55,6594.95,3487076,20.85,27.8,42.05,ASTRAZEN.NS
2024-10-01,7624.9,8139.0,6955.0,7735.05,2087784,-1.42,17.02,40.62,ASTRAZEN.NS
2024-11-01,6564.2,7777.0,6220.0,7600.0,473623,-13.63,25.03,26.99,ASTRAZEN.NS
2024-12-01,6478.0,6863.95,6378.5,6598.95,127852,-1.83,7.61,25.16,ASTRAZEN.NS
2024-01-01,36.05,40.9,32.35,33.5,5938544,7.61,26.43,7.61,ASTRON.NS
2024-02-01,28.15,36.75,27.3,36.45,1085314,-22.77,34.62,-15.16,ASTRON.NS
2024-03-01,19.25,29.35,19.0,28.15,3417867,-31.62,54.47,-46.78,ASTRON.NS
2024-04-01,23.35,24.4,19.05,20.0,2448098,16.75,28.08,-30.03,ASTRON.NS
2024-05-01,21.0,23.95,19.25,23.35,566098,-10.06,24.42,-40.09,ASTRON.NS
2024-06-01,21.2,21.7,19.4,20.6,629867,2.91,11.86,-37.18,ASTRON.NS
2024-07-01,24.8,29.79,22.26,22.26,1552737,11.41,33.83,-25.77,ASTRON.NS
2024-08-01,24.95,25.2,22.26,24.4,1271142,2.25,13.21,-23.51,ASTRON.NS
2024-09-01,20.51,25.2,20.05,24.99,1810721,-17.93,25.69,-41.44,ASTRON.NS
2024-10-01,21.31,23.49,19.0,21.29,1441770,0.09,23.63,-41.35,ASTRON.NS
2024-11-01,17.98,25.0,16.73,22.47,5565879,-19.98,49.43,-61.33,ASTRON.NS
2024-12-01,19.6,20.47,18.01,18.11,1309109,8.23,13.66,-53.1,ASTRON.NS
2024-01-01,16.9,16.95,11.55,12.25,28305027,37.96,46.75,37.96,ATALREAL.NS
2024-02-01,15.9,17.5,13.6,17.3,31549008,-8.09,28.68,29.87,ATALREAL.NS
2024-03-01,14.1,17.55,13.9,15.9,11179387,-11.32,26.26,18.55,ATALREAL.NS
2024-04-01,9.25,15.15,8.5,14.7,29081981,-37.07,78.24,-18.53,ATALREAL.NS
2024-05-01,7.95,10.1,7.85,9.25,8571256,-14.05,28.66,-32.58,ATALREAL.NS
2024-06-01,7.59,8.95,6.9,7.95,4161855,-4.53,29.71,-37.11,ATALREAL.NS
2024-07-01,7.96,8.2,6.71,7.43,4156095,7.13,22.21,-29.98,ATALREAL.NS
